! quantity=eigs poln=PBG_POLN_TE freq_units=PBG_FREQ_NUAOVERC A=1.000000e+000  Axes=['k','eigs',' '] num_rows=21
2.5000000000e-001  1.5896673712e-001  1.6790226285e-001  1.7493434284e-001  1.9511886855e-001  2.0458942771e-001  2.2775867914e-001  2.3815053397e-001  2.5491451969e-001  2.6215769352e-001  3.6917326382e-001  4.5876281942e-001  4.6499147256e-001  4.7001208663e-001  4.7824342270e-001  4.7919224160e-001  4.8003452724e-001  4.8158384432e-001  4.8186492197e-001  4.9351604244e-001  5.3200968053e-001  5.3303199049e-001  5.3317238474e-001  5.3462689610e-001  5.3563787373e-001  5.4664232949e-001  5.4725291320e-001  5.6322917746e-001  5.6384620073e-001  6.2788905538e-001  6.3889792644e-001  6.4974609413e-001  6.5482356702e-001  6.7052959947e-001  6.7595766556e-001  6.9107988594e-001  6.9799113486e-001  7.0683057279e-001  7.6152225515e-001  7.9404380391e-001  8.0371717110e-001 
2.7500000000e-001  1.7279138616e-001  1.8054816576e-001  1.8742264125e-001  2.0489964395e-001  2.1417760270e-001  2.3447219557e-001  2.4439482515e-001  2.5913341663e-001  2.6575987337e-001  3.8204058360e-001  4.6500701311e-001  4.6962940571e-001  4.7113346361e-001  4.7281249638e-001  4.7430839038e-001  4.7553201377e-001  4.7870233132e-001  4.7889490186e-001  4.9226904735e-001  5.2713303073e-001  5.2860091676e-001  5.3042191235e-001  5.3066388768e-001  5.3137279776e-001  5.4723500270e-001  5.4754220872e-001  5.6406611849e-001  5.6446277662e-001  6.3544925230e-001  6.4718625569e-001  6.5663100383e-001  6.6154358567e-001  6.7524060838e-001  6.8021614408e-001  6.9244971587e-001  6.9821848546e-001  7.0445488961e-001  7.5537835494e-001  7.9037146300e-001  8.0636269523e-001 
3.0000000000e-001  1.8597943662e-001  1.9272881658e-001  1.9933689975e-001  2.1444191015e-001  2.2340017238e-001  2.4106278414e-001  2.5042656679e-001  2.6329424676e-001  2.6930488694e-001  3.9552174683e-001  4.6320039905e-001  4.6564907098e-001  4.6947406867e-001  4.7124244747e-001  4.7385685177e-001  4.7446382825e-001  4.7796850001e-001  4.7817149097e-001  4.9216824001e-001  5.2258815714e-001  5.2400175462e-001  5.2561907213e-001  5.2923565501e-001  5.2951096559e-001  5.4819799331e-001  5.4819800349e-001  5.6492760648e-001  5.6507818576e-001  6.4343607649e-001  6.5571424703e-001  6.6382565936e-001  6.6838068203e-001  6.8002487087e-001  6.8424890744e-001  6.9356524347e-001  6.9789771520e-001  7.0184052952e-001  7.4126367096e-001  7.9037061164e-001  8.1234484451e-001 
3.2500000000e-001  1.9841227694e-001  2.0428801253e-001  2.1054166229e-001  2.2356892452e-001  2.3209604022e-001  2.4738413275e-001  2.5612220028e-001  2.6729743215e-001  2.7271035101e-001  4.0918089144e-001  4.5556767809e-001  4.5843282193e-001  4.6382200405e-001  4.6903149352e-001  4.7523987626e-001  4.7726614526e-001  4.7976765790e-001  4.7997634749e-001  4.9309738989e-001  5.1868677871e-001  5.1982596619e-001  5.2099082555e-001  5.2879624466e-001  5.2895925390e-001  5.4907656665e-001  5.4941753254e-001  5.6567149695e-001  5.6580168112e-001  6.5186232511e-001  6.6445865737e-001  6.7131583002e-001  6.7518937440e-001  6.8484924589e-001  6.8785098495e-001  6.9443848305e-001  6.9704883331e-001  6.9907192393e-001  7.2395211791e-001  7.9292496919e-001  8.0616022246e-001 
3.5000000000e-001  2.0994066873e-001  2.1505143673e-001  2.2088636769e-001  2.3209774299e-001  2.4010834575e-001  2.5328853847e-001  2.6136460187e-001  2.7104233431e-001  2.7589266867e-001  4.2217627190e-001  4.4831705653e-001  4.5146807016e-001  4.5857114489e-001  4.6400597188e-001  4.7362463921e-001  4.7925927260e-001  4.8336254581e-001  4.8359832433e-001  4.9497475001e-001  5.1571374040e-001  5.1638475205e-001  5.1674435288e-001  5.2899521021e-001  5.2954302035e-001  5.5005646950e-001  5.5081273700e-001  5.6622429465e-001  5.6668933483e-001  6.6070723450e-001  6.7323853000e-001  6.7906455037e-001  6.8105109883e-001  6.8964681089e-001  6.9016796823e-001  6.9509376101e-001  6.9585512932e-001  6.9630118561e-001  7.0781408645e-001  7.9450632618e-001  7.9817712967e-001 
3.7500000000e-001  2.2037870025e-001  2.2481895297e-001  2.3019795087e-001  2.3983554028e-001  2.4727984975e-001  2.5862766959e-001  2.6604199944e-001  2.7442907583e-001  2.7876847451e-001  4.3237246967e-001  4.4193443302e-001  4.4495027983e-001  4.5476035480e-001  4.5913997736e-001  4.7252382680e-001  4.7788363758e-001  4.8644029990e-001  4.8869889919e-001  4.9701044829e-001  5.1294175107e-001  5.1399015001e-001  5.1405990470e-001  5.2979165043e-001  5.3075630082e-001  5.5103850254e-001  5.5234432481e-001  5.6672063410e-001  5.6761600555e-001  6.6987291701e-001  6.7488611876e-001  6.8386652660e-001  6.8697132294e-001  6.9254522469e-001  6.9321014272e-001  6.9448216787e-001  6.9575662598e-001  6.9599161870e-001  7.0029597196e-001  7.8828528633e-001  7.8867838863e-001 
4.0000000000e-001  2.2949984663e-001  2.3336023498e-001  2.3827780650e-001  2.4657918492e-001  2.5345150391e-001  2.6325509119e-001  2.7004830516e-001  2.7736124749e-001  2.8125698733e-001  4.3360468336e-001  4.3909433454e-001  4.3924908670e-001  4.5410813479e-001  4.5471294495e-001  4.7344475181e-001  4.7591655569e-001  4.8912927786e-001  4.9275194399e-001  4.9863429558e-001  5.0973562808e-001  5.1318352273e-001  5.1358486800e-001  5.3086802872e-001  5.3239800008e-001  5.5194337929e-001  5.5402555567e-001  5.6714668379e-001  5.6866180056e-001  6.5916839093e-001  6.7900903190e-001  6.9091319889e-001  6.9274540012e-001  6.9449976300e-001  6.9464237577e-001  6.9669015459e-001  6.9896461067e-001  6.9947980856e-001  7.0106579814e-001  7.7817637862e-001  7.7893370000e-001 
4.2500000000e-001  2.3703980323e-001  2.4041761737e-001  2.4490595619e-001  2.5212030947e-001  2.5846569133e-001  2.6703130694e-001  2.7328538398e-001  2.7974967479e-001  2.8328329135e-001  4.2909140703e-001  4.3414275333e-001  4.3763181342e-001  4.5096188586e-001  4.5489643079e-001  4.7395816351e-001  4.7655571164e-001  4.9245046309e-001  4.9472415328e-001  5.0048388958e-001  5.0718824938e-001  5.1356428754e-001  5.1433123976e-001  5.3196103613e-001  5.3431946508e-001  5.5270924039e-001  5.5591629062e-001  5.6749081874e-001  5.7003780821e-001  6.4150431200e-001  6.8610412689e-001  6.8988850140e-001  6.9336633741e-001  6.9739329852e-001  7.0213490716e-001  7.0270511564e-001  7.0304357944e-001  7.0461897299e-001  7.0597153208e-001  7.6696713553e-001  7.6909844462e-001 
4.5000000000e-001  2.4271324397e-001  2.4572183185e-001  2.4985617180e-001  2.5625808657e-001  2.6217505105e-001  2.6983149848e-001  2.7566728161e-001  2.8151708385e-001  2.8478237688e-001  4.2520880792e-001  4.3035213675e-001  4.3530499577e-001  4.4809908923e-001  4.5472342168e-001  4.7235068865e-001  4.7906250998e-001  4.9485846814e-001  4.9687985473e-001  5.0269105447e-001  5.0544024124e-001  5.1447010551e-001  5.1574350336e-001  5.3287441084e-001  5.3633905806e-001  5.5328925109e-001  5.5799662571e-001  5.6774364614e-001  5.7223429213e-001  6.2474467694e-001  6.8617416567e-001  6.9233971987e-001  6.9240440354e-001  7.0166248471e-001  7.0475821182e-001  7.0829327763e-001  7.1151961118e-001  7.1162263001e-001  7.1231129557e-001  7.5552394329e-001  7.5932606139e-001 
4.7500000000e-001  2.4625094085e-001  2.4902507376e-001  2.5292410885e-001  2.5882018640e-001  2.6445634053e-001  2.7155543593e-001  2.7712594852e-001  2.8260323773e-001  2.8570350885e-001  4.2270855005e-001  4.2796088446e-001  4.3359446942e-001  4.4630114115e-001  4.5422393430e-001  4.7130648470e-001  4.8004938977e-001  4.9452218528e-001  5.0030603638e-001  5.0430228939e-001  5.0474193410e-001  5.1524298057e-001  5.1715560410e-001  5.3347431731e-001  5.3802229317e-001  5.5365046217e-001  5.5980375984e-001  5.6789821780e-001  5.7579550792e-001  6.1082698478e-001  6.8524850870e-001  6.9167437938e-001  6.9332999797e-001  7.0539411203e-001  7.0596925107e-001  7.1450405578e-001  7.1665030485e-001  7.1866457965e-001  7.2031882817e-001  7.4472288410e-001  7.5054689785e-001 
5.0000000000e-001  2.4745471453e-001  2.5014815041e-001  2.5396441924e-001  2.5968833115e-001  2.6522657215e-001  2.7213768154e-001  2.7761727891e-001  2.8296969820e-001  2.8601427399e-001  4.2184730743e-001  4.2714245413e-001  4.3298267808e-001  4.4568762789e-001  4.5400029131e-001  4.7094538055e-001  4.8026926492e-001  4.9435873646e-001  5.0124355118e-001  5.0483596515e-001  5.0487320249e-001  5.1553477297e-001  5.1776280466e-001  5.3368283389e-001  5.3869783284e-001  5.5377306601e-001  5.6052135811e-001  5.6795021882e-001  5.7844862567e-001  6.0441807957e-001  6.8490279595e-001  6.9144416373e-001  6.9351328311e-001  7.0638657445e-001  7.0653374965e-001  7.1747119180e-001  7.1844529618e-001  7.2344138346e-001  7.2464098098e-001  7.3849461474e-001  7.4611804483e-001 
